K (A)
108888888888.8889	-1244.4444	155.5556	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
-1244.4444	2488.8889	-1244.4444	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
155.5556	-1244.4444	1205.5556	-133.3333	16.6667	0.0000	0.0000	0.0000	0.0000	
0.0000	0.0000	-133.3333	266.6667	-133.3333	0.0000	0.0000	0.0000	0.0000	
0.0000	0.0000	16.6667	-133.3333	1283.3333	-1333.3333	166.6667	0.0000	0.0000	
0.0000	0.0000	0.0000	0.0000	-1333.3333	2666.6667	-1333.3333	0.0000	0.0000	
0.0000	0.0000	0.0000	0.0000	166.6667	-1333.3333	1400.0000	-266.6667	33.3333	
0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	-266.6667	533.3333	-266.6667	
0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	33.3333	-266.6667	263.3333	
